11384.96
11373.01
11324
11329.41
11289
11275.09
11259
11258.34
11277.64
11285.74
11272.63
11256.93
11246.78
11287.5
11277.02
11298.6
11296.81
11292.39
11290
11306.58
11285.65
11272.55
11272.95
11276.72
11290.08
11302.62
11307.82
11303
11322.24
11319.12
11317.07
11331.93
11346.43
11335.18
11346.61
11342.51
11338.47
11342
11360.77
11367.01
11367.43
11385.25
11367.96
11387.44
11400.4
11392.88
11402.01
11373.99
11343.71
11359.92
11391.84
11400
11382.8
11387.4
11412.44
11417.96
11424.4
11397.01
11401.8
11396.22
11410.56
11447.21
11442.02
11427.64
11474.44
11504.69
11475.4
11501.77
11554.99
11533.98
11641.76
11614.52
11582.82
11618.3
11659.55
11704
11696.66
11716.93
11655.19
11604.69
11642.25
11670.01
11664.5
11656.35
11673.01
11620.8
11626.01
11618.22
11615.77
11615.06
11626.24
11626.98
11638.52
11675.05
11664.17
11666.32
11699.3
11690.22
11711.26
11696
11658.14
11646.01
11680
11671.5
11697.13
11671.67
11694.85
11685.68
11659.02
11644.15
11665.4
11709.11
11698.33
11724.98
11706.82
11704.16
11695.18
11721.11
11701.02
11712.84
11710.94
11722.53
11725.1
11689.24
11705.3
11642.79
11652.34
11614.99
11634.94
11650.01
11643.73
11637.94
11610.93
11626.9
11651.62
11641.08
11635.04
11640.99
11645.34
11640.99
11632.86
11661
11665.1
11669.01
11674.9
11698.41
11691.9
11683.02
11678.58
11676.01
11650
11664.4
11647.69
11659.88
11663.51
11678.19
11660.68
11617.55
11591.18
11617.92
11616.14
11600.56
11581.61
11545.08
11554.87
11571.13
11567.43
11544.99
11569.89
11567.9
11528.17
11547.74
11544
11526.01
11561.85
11573
11567.62
11559.99
11600
11613.17
11616
11632.57
11624.99
11607.31
11608
11598.53
11622.39
11615.3
11638
11634.18
11625.27
11642.13
11634.6
11634.99
11650.96
11636.91
11658.58
11672.3
11679.65
11687.66
11693.02
11670.27
11663.82
11646
11655.65
11667.51
11694.47
11704.84
11694.48
11715.99
11707.24
11705.37
11737.99
11724.79
11735.64
11745.01
11714.02
11676.17
11675
11647.47
11653.07
11657.84
11645.14
11614.22
11647.62
11682.65
11675.4
11688
11712.55
11722.1
11728.12
11708.69
11739.01
11807.25
11869.1
11871.42
11852.49
11813.63
11795.36
11790.77
11835.27
11827.59
11813.51
11766.86
11792.99
11833.38
11853.23
11845.67
11832.1
11836.72
11816.94
11844.9
11843.3
11873.91
11870.67
11827.38
11832.1
11803.69
11835.05
11828.21
11776.16
11775
11765.31
11774.1
11743.52
11771.04
11790.64
11770.44
11737.16
11748.08
11751.9
11780.01
11762.99
11774.07
11790.02
11797.1
11768
11787.09
